HAUL_ID,EST_NUM_PERM3,log10_EST_NUM_PERM3,BOTTOM_DEPTH,CRUISE,DAY,GEAR_NAME,GMT_DATE_TIME_TXT,HAUL_PERFORMANCE,LAT,LON,MAX_GEAR_DEPTH,MESH,MONTH,STATION_NAME,VOLUME_FILTERED,YEAR,TAXA
5MF00 8 3 60BON 1,8.9027,0.995753622,68,5MF00,4,60BON,5/4/2000 20:28,GOOD,57.4115,-165.86816,64,333,5,8,99.96901,2000,Calanus glacialis
5MF96 39 29 TUCK1 1,5.5121,0.813721061,67,5MF96,24,TUCK1,4/24/1996 4:18,GOOD,56.8725,-164.063,64,333,4,39,195.93222,1996,Calanus glacialis
5MF96 39 8 TUCK1 1,3.7365,0.675457542,73,5MF96,23,TUCK1,4/23/1996 12:23,GOOD,56.86666,-164.04784,68,333,4,39,345.77588,1996,Calanus glacialis
5MF97 36 3 60BON 2,1.1134,0.324981703,73,5MF97,20,60BON,4/20/1997 18:36,GOOD,56.87967,-164.0352,67,333,4,36,120.35442,1997,Calanus glacialis
5MF97 38 2 60BON 2,0.8495,0.267054336,77,5MF97,21,60BON,4/21/1997 1:42,GOOD,56.735,-163.8768,71,333,4,38,118.89776,1997,Calanus glacialis
5MF97 39 2 60BON 1,1.4,0.380211242,71,5MF97,21,60BON,4/21/1997 3:49,GOOD,56.946,-163.82471,61,333,4,39,116.4262,1997,Calanus glacialis
5MF97 40 2 60BON 1,0.1976,0.078311787,71,5MF97,21,60BON,4/21/1997 6:30,GOOD,57.02117,-164.21449,64,333,4,40,121.43456,1997,Calanus glacialis
5MF97 47 2 60BON 1,1.1708,0.336619813,73,5MF97,23,60BON,4/23/1997 0:15,GOOD,57.85617,-168.87781,64,333,4,47,99.92899,1997,Calanus glacialis
5MF97 47 3 60BON 1,1.226,0.34752516,73,5MF97,23,60BON,4/23/1997 0:35,GOOD,57.85083,-168.8615,65,333,4,47,102.77047,1997,Calanus glacialis
5MF97 47 4 60BON 1,2.0975,0.491011315,72,5MF97,23,60BON,4/23/1997 0:57,GOOD,57.85133,-168.87219,64,333,4,47,104.40997,1997,Calanus glacialis
5MF97 49 2 60BON 1,5.7011,0.826146099,74,5MF97,23,60BON,4/23/1997 6:57,GOOD,57.1,-169.31,65,333,4,49,124.88772,1997,Calanus glacialis
6MF95 139 4 60BON 2,344.2149,2.538089532,79,6MF95,30,60BON,4/30/1995 0:09,GOOD,56.45,-164.62,70,333,4,139,112.30194,1995,Calanus glacialis
6MF97 27 2 60BON 1,3.1971,0.622949317,74,6MF97,7,60BON,5/7/1997 1:20,GOOD,56.76883,-164.33733,64,333,5,27,118.85877,1997,Calanus glacialis
6MF97 28 2 60BON 1,1.4669,0.392151545,75,6MF97,7,60BON,5/7/1997 3:17,GOOD,56.733,-163.88617,64,333,5,28,128.83836,1997,Calanus glacialis
6MF97 29 2 60BON 1,2.9634,0.598067905,74,6MF97,7,60BON,5/7/1997 5:17,GOOD,56.8755,-164.05499,65,333,5,29,112.37061,1997,Calanus glacialis
6MF97 30 2 60BON 1,1.3289,0.367150841,71,6MF97,7,60BON,5/7/1997 6:43,GOOD,56.944,-163.82033,63,333,5,30,106.85975,1997,Calanus glacialis
6MF97 33 2 60BON 1,0.9413,0.288092655,70,6MF97,7,60BON,5/7/1997 14:00,GOOD,57.01733,-164.21851,60,333,5,33,129.60259,1997,Calanus glacialis
6MF97 43 4 60BON 1,4.591,0.747489492,73,6MF97,8,60BON,5/8/1997 18:51,GOOD,57.85733,-168.85384,65,333,5,43,115.00728,1997,Calanus glacialis
6MF97 43 5 60BON 1,4.4585,0.737073315,73,6MF97,8,60BON,5/8/1997 19:14,GOOD,57.85584,-168.87717,64,333,5,43,120.66967,1997,Calanus glacialis
7MF00 2 1 60BON 1,195.2615,2.292835114,74,7MF00,22,60BON,6/22/2000 8:44,GOOD,56.3325,-166.418,63,333,6,2,245.43095,2000,Calanus glacialis
7MF00 2 2 60BON 1,380.3959,2.58137602,75,7MF00,22,60BON,6/22/2000 9:22,GOOD,56.3325,-166.418,27,333,6,2,207.7274,2000,Calanus glacialis
7MF95 35 1 60BON 1,131.8141,2.123244184,102,7MF95,7,60BON,5/7/1995 9:14,GOOD,56.36667,-166.3683,93,333,5,35,151.48607,1995,Calanus glacialis
7MF95 36 1 60BON 1,71.0039,1.85735602,88,7MF95,7,60BON,5/7/1995 10:58,GOOD,56.48333,-165.97929,79,333,5,36,123.93689,1995,Calanus glacialis
7MF95 37 1 60BON 1,53.9102,1.739653026,74,7MF95,7,60BON,5/7/1995 12:46,GOOD,56.60583,-165.60249,68,333,5,37,111.29629,1995,Calanus glacialis
7MF95 38 1 60BON 1,23.378,1.386998073,72,7MF95,7,60BON,5/7/1995 14:26,GOOD,56.72433,-165.2208,67,333,5,38,83.58265,1995,Calanus glacialis
7MF95 39 1 60BON 1,23.8144,1.394703779,74,7MF95,7,60BON,5/7/1995 16:06,GOOD,56.84567,-164.8322,67,333,5,39,93.72506,1995,Calanus glacialis
7MF95 40 1 60BON 1,28.7086,1.472882186,71,7MF95,7,60BON,5/7/1995 17:44,GOOD,56.96117,-164.4492,64,333,5,40,87.53994,1995,Calanus glacialis
7MF96 5 1 TUCK1 1,3.4742,0.650715393,72,7MF96,20,TUCK1,5/20/1996 1:41,GOOD,56.8665,-164.06216,63,333,5,5,202.63677,1996,Calanus glacialis
7MF96 5 8 TUCK1 1,7.3631,0.92236729,73,7MF96,20,TUCK1,5/20/1996 8:43,GOOD,56.8675,-164.04367,68,333,5,5,71.43772,1996,Calanus glacialis
DY13-05 28 2 20BON 1,29.4312,1.483319078,76,DY13-05,5,20BON,5/5/2013 8:18,GOOD,56.6637,-163.8688,70,153,5,28,11.21262,2013,Calanus glacialis
DY13-05 29 2 20BON 1,15.2082,1.209734787,70,DY13-05,5,20BON,5/5/2013 10:32,GOOD,56.9413,-163.8375,67,153,5,29,8.15349,2013,Calanus glacialis
DY13-05 30 2 20BON 1,6.6415,0.883178617,70,DY13-05,5,20BON,5/5/2013 12:25,GOOD,57.0163,-164.2143,66,153,5,30,13.70168,2013,Calanus glacialis
DY13-05 31 1 20BON 1,6.6768,0.885180226,73,DY13-05,5,20BON,5/5/2013 13:50,GOOD,56.8718,-164.0428,68,153,5,31,5.84111,2013,Calanus glacialis
DY13-05 32 2 20BON 1,12.1172,1.11784114,75,DY13-05,6,20BON,5/6/2013 2:38,GOOD,56.7585,-164.3183,69,153,5,32,9.40814,2013,Calanus glacialis
DY13-05 33 10 20BON 1,49.2835,1.701425499,72,DY13-05,7,20BON,5/7/2013 1:13,GOOD,57.8643,-168.8863,65,153,5,33,12.49912,2013,Calanus glacialis
DY13-05 34 2 20BON 1,7.0861,0.907739108,68,DY13-05,7,20BON,5/7/2013 3:25,GOOD,57.925,-169.3064,62,153,5,34,12.2775,2013,Calanus glacialis
DY13-05 35 2 20BON 1,19.8896,1.319930124,71,DY13-05,7,20BON,5/7/2013 5:55,GOOD,58.0607,-168.7283,64,153,5,35,16.74243,2013,Calanus glacialis
DY13-05 36 2 20BON 1,6.9286,0.899196508,72,DY13-05,7,20BON,5/7/2013 8:22,GOOD,57.7827,-168.4512,65,153,5,36,15.73185,2013,Calanus glacialis
DY13-05 37 2 20BON 1,16.8482,1.251594424,70,DY13-05,7,20BON,5/7/2013 10:42,GOOD,57.6536,-169.0203,64,153,5,37,7.83466,2013,Calanus glacialis
DY13-05 39 2 20BON 1,21.9712,1.361183683,72,DY13-05,7,20BON,5/7/2013 21:54,GOOD,57.5277,-168.6135,66,153,5,39,8.05599,2013,Calanus glacialis
DY13-05 41 2 20BON 1,32.1306,1.520229301,72,DY13-05,8,20BON,5/8/2013 0:53,GOOD,57.509,-167.9878,66,153,5,41,9.21236,2013,Calanus glacialis
DY13-05 43 2 20BON 1,19.9842,1.321892417,72,DY13-05,8,20BON,5/8/2013 3:53,GOOD,57.5008,-167.3444,66,153,5,43,7.0055,2013,Calanus glacialis
DY13-05 45 2 20BON 1,9.8142,1.033994397,71,DY13-05,8,20BON,5/8/2013 6:39,GOOD,57.4265,-166.8142,67,153,5,45,14.77466,2013,Calanus glacialis
DY13-05 47 2 20BON 1,18.271,1.284904251,70,DY13-05,8,20BON,5/8/2013 9:21,GOOD,57.3235,-166.3309,65,153,5,47,13.13557,2013,Calanus glacialis
DY13-05 49 2 20BON 1,31.1644,1.507375454,70,DY13-05,8,20BON,5/8/2013 12:17,GOOD,57.2611,-165.7656,65,153,5,49,13.41275,2013,Calanus glacialis
DY13-05 51 3 20BON 1,8.4989,0.977673316,73,DY13-05,8,20BON,5/8/2013 15:39,GOOD,56.992,-165.3779,66,153,5,51,14.70778,2013,Calanus glacialis
DY13-05 53 2 20BON 1,11.1754,1.085483238,73,DY13-05,8,20BON,5/8/2013 18:46,GOOD,56.9076,-164.8372,67,153,5,53,14.58566,2013,Calanus glacialis
DY14-05 19 8 20BON 1,505.1608,2.704288508,72,DY14-05,9,20BON,5/9/2014 11:20,GOOD,56.875,-164.0467,63,153,5,19,6.68302,2014,Calanus glacialis
DY14-05 20 2 20BON 1,88.3235,1.950965732,70,DY14-05,9,20BON,5/9/2014 13:15,GOOD,57.014,-164.2117,61,153,5,20,5.38928,2014,Calanus glacialis
DY14-05 21 2 20BON 1,109.4166,2.04303437,70,DY14-05,9,20BON,5/9/2014 15:08,GOOD,56.942,-163.8288,60,153,5,21,9.46839,2014,Calanus glacialis
DY14-05 22 2 20BON 1,264.3069,2.423748545,75,DY14-05,9,20BON,5/9/2014 17:24,GOOD,56.6658,-163.869,65,153,5,22,11.38071,2014,Calanus glacialis
DY14-05 23 3 20BON 1,536.7228,2.730558451,74,DY14-05,9,20BON,5/9/2014 19:58,GOOD,56.763,-164.3407,66,153,5,23,14.18982,2014,Calanus glacialis
DY14-05 25 2 20BON 1,186.5067,2.273016791,72,DY14-05,9,20BON,5/9/2014 22:37,GOOD,56.9123,-164.8277,64,153,5,25,9.95138,2014,Calanus glacialis
DY14-05 27 2 20BON 1,10.5906,1.064105918,71,DY14-05,10,20BON,5/10/2014 1:16,GOOD,56.9932,-165.1195,67,153,5,27,14.06905,2014,Calanus glacialis
DY14-05 29 2 20BON 1,25.599,1.424865309,69,DY14-05,10,20BON,5/10/2014 5:28,GOOD,57.2593,-165.7518,64,153,5,29,13.55525,2014,Calanus glacialis
DY14-05 31 2 20BON 1,80.6349,1.911875865,69,DY14-05,10,20BON,5/10/2014 7:00,GOOD,57.3232,-166.331,69,153,5,31,13.09606,2014,Calanus glacialis
DY14-05 34 2 20BON 1,40.3792,1.61678209,70,DY14-05,10,20BON,5/10/2014 9:48,GOOD,57.4325,-166.8135,60,153,5,34,13.96758,2014,Calanus glacialis
DY14-05 36 2 20BON 1,387.7831,2.589707378,71,DY14-05,10,20BON,5/10/2014 12:24,GOOD,57.5032,-167.3388,62,153,5,36,14.02846,2014,Calanus glacialis
DY14-05 38 2 20BON 1,452.4528,2.656532088,70,DY14-05,10,20BON,5/10/2014 15:22,GOOD,57.5022,-167.9818,60,153,5,38,14.14512,2014,Calanus glacialis
DY14-05 40 2 20BON 1,129.8039,2.116620693,72,DY14-05,10,20BON,5/10/2014 18:12,GOOD,57.5242,-168.6183,62,153,5,40,9.12145,2014,Calanus glacialis
DY14-05 41 2 20BON 1,39.0375,1.602466952,69,DY14-05,10,20BON,5/10/2014 19:56,GOOD,57.6517,-169.0227,63,153,5,41,10.65643,2014,Calanus glacialis
DY14-05 42 2 20BON 1,205.305,2.314509754,71,DY14-05,10,20BON,5/10/2014 22:03,GOOD,57.7683,-168.464,66,153,5,42,9.78057,2014,Calanus glacialis
DY14-05 43 5 20BON 1,4.9731,0.776199786,71,DY14-05,11,20BON,5/11/2014 0:32,GOOD,57.8352,-168.8827,67,153,5,43,14.67893,2014,Calanus glacialis
DY14-05 44 2 20BON 1,6.3786,0.867973968,70,DY14-05,11,20BON,5/11/2014 2:21,GOOD,58.0663,-168.7283,66,153,5,44,11.44462,2014,Calanus glacialis
DY14-05 45 2 20BON 1,1251.2412,3.097687988,67,DY14-05,11,20BON,5/11/2014 4:33,GOOD,57.9272,-169.325,62,153,5,45,11.66202,2014,Calanus glacialis
DY14-05 47 2 20BON 1,34.1716,1.546192125,70,DY14-05,11,20BON,5/11/2014 6:44,GOOD,58.0395,-169.6802,65,153,5,47,6.40883,2014,Calanus glacialis
DY14-05 49 2 20BON 1,13.9647,1.175068015,72,DY14-05,11,20BON,5/11/2014 9:29,GOOD,58.2835,-170.098,61,153,5,49,5.15585,2014,Calanus glacialis
DY14-05 51 2 20BON 1,5.9029,0.839031582,72,DY14-05,11,20BON,5/11/2014 12:14,GOOD,58.6195,-170.2747,63,153,5,51,4.23522,2014,Calanus glacialis
DY14-05 53 2 20BON 1,1.2,0.342422681,71,DY14-05,11,20BON,5/11/2014 15:00,GOOD,58.9478,-170.324,61,153,5,53,9.16672,2014,Calanus glacialis
DY14-05 55 2 20BON 1,6.3608,0.866925018,68,DY14-05,11,20BON,5/11/2014 17:40,GOOD,59.2485,-170.4183,60,153,5,55,4.08749,2014,Calanus glacialis
DY14-06 100 1 20BON 1,1482.8736,3.171396908,75,DY14-06,28,20BON,5/28/2014 0:50,GOOD,56.629,-164.6227,66,153,5,100,14.38648,2014,Calanus glacialis
DY14-06 101 1 20BON 1,401.5502,2.604820047,80,DY14-06,28,20BON,5/28/2014 2:29,GOOD,56.5077,-164.9978,70,153,5,101,14.06549,2014,Calanus glacialis
DY14-06 102 1 20BON 1,887.1941,2.948507884,76,DY14-06,28,20BON,5/28/2014 4:09,GOOD,56.725,-165.2115,67,153,5,102,16.15881,2014,Calanus glacialis
DY14-06 103 1 20BON 1,2486.0439,3.395683451,80,DY14-06,28,20BON,5/28/2014 5:51,GOOD,56.6027,-165.5917,70,153,5,103,16.7849,2014,Calanus glacialis
DY14-06 104 1 20BON 1,905.9069,2.957562706,87,DY14-06,28,20BON,5/28/2014 7:17,GOOD,56.3835,-165.3862,76,153,5,104,15.75438,2014,Calanus glacialis
DY14-06 105 1 20BON 1,139.1174,2.14649207,93,DY14-06,28,20BON,5/28/2014 8:49,GOOD,56.2647,-165.769,84,153,5,105,16.90657,2014,Calanus glacialis
DY14-06 106 1 20BON 1,3939.5159,3.595553084,87,DY14-06,28,20BON,5/28/2014 10:28,GOOD,56.4862,-165.987,79,153,5,106,14.23119,2014,Calanus glacialis
DY14-06 107 1 20BON 1,164.4795,2.2187442,101,DY14-06,28,20BON,5/28/2014 12:01,GOOD,56.3665,-166.366,91,153,5,107,15.56425,2014,Calanus glacialis
DY14-06 118 1 20BON 1,468.4142,2.671556223,94,DY14-06,29,20BON,5/29/2014 5:24,GOOD,56.5857,-166.5765,84,153,5,118,17.30662,2014,Calanus glacialis
DY14-06 119 1 20BON 1,537.9488,2.731547509,81,DY14-06,29,20BON,5/29/2014 6:51,GOOD,56.7058,-166.1967,71,153,5,119,11.83756,2014,Calanus glacialis
DY14-06 120 1 20BON 1,791.5553,2.899029575,76,DY14-06,29,20BON,5/29/2014 8:15,GOOD,56.8248,-165.8187,67,153,5,120,16.97923,2014,Calanus glacialis
DY14-06 121 1 20BON 1,1126.5804,3.052147518,73,DY14-06,29,20BON,5/29/2014 9:54,GOOD,57.0453,-166.0402,63,153,5,121,16.43676,2014,Calanus glacialis
DY14-06 122 1 20BON 1,3745.5795,3.573634952,75,DY14-06,29,20BON,5/29/2014 11:19,GOOD,56.9257,-166.4228,65,153,5,122,16.81342,2014,Calanus glacialis
DY14-06 123 1 20BON 1,4109.6863,3.613914336,81,DY14-06,29,20BON,5/29/2014 12:45,GOOD,56.8047,-166.8013,73,153,5,123,15.75984,2014,Calanus glacialis
DY14-06 124 1 20BON 1,311.4407,2.494767602,98,DY14-06,29,20BON,5/29/2014 14:11,GOOD,56.6863,-167.1778,88,153,5,124,17.8782,2014,Calanus glacialis
DY14-06 125 1 20BON 1,99.4101,2.0017774,108,DY14-06,29,20BON,5/29/2014 15:44,GOOD,56.5663,-167.5545,99,153,5,125,24.46432,2014,Calanus glacialis
DY14-06 140 1 20BON 1,419.6877,2.623959814,95,DY14-06,30,20BON,5/30/2014 20:40,GOOD,56.7853,-167.7725,85,153,5,140,19.06179,2014,Calanus glacialis
DY14-06 141 1 20BON 1,1253.9698,3.098633275,80,DY14-06,30,20BON,5/30/2014 22:29,GOOD,56.9038,-167.3988,69,153,5,141,16.26408,2014,Calanus glacialis
DY14-06 142 1 20BON 1,3481.3151,3.541868066,74,DY14-06,31,20BON,5/31/2014 0:44,GOOD,57.1253,-167.6177,64,153,5,142,14.63355,2014,Calanus glacialis
DY14-06 143 1 20BON 1,575.2664,2.760623298,78,DY14-06,31,20BON,5/31/2014 2:40,GOOD,57.0057,-167.9908,69,153,5,143,18.24546,2014,Calanus glacialis
DY14-06 144 2 20BON 1,331.3498,2.521595422,93,DY14-06,31,20BON,5/31/2014 4:34,GOOD,56.888,-168.3638,81,153,5,144,21.05328,2014,Calanus glacialis
DY14-06 145 1 20BON 1,270.5972,2.433925288,100,DY14-06,31,20BON,5/31/2014 6:24,GOOD,56.7708,-168.7347,89,153,5,145,22.07463,2014,Calanus glacialis
DY14-06 146 1 20BON 1,118.6423,2.077884753,76,DY14-06,31,20BON,5/31/2014 8:06,GOOD,56.6472,-169.0965,66,153,5,146,15.50881,2014,Calanus glacialis
DY14-06 155 1 20BON 1,484.3956,2.686095835,78,DY14-06,1,20BON,6/1/2014 23:32,GOOD,56.868,-169.3255,68,153,6,155,14.26933,2014,Calanus glacialis
DY14-06 156 1 20BON 1,412.7385,2.616725936,80,DY14-06,2,20BON,6/2/2014 1:19,GOOD,56.9895,-168.9562,70,153,6,156,14.88594,2014,Calanus glacialis
DY14-06 157 1 20BON 1,460.2828,2.663967261,77,DY14-06,2,20BON,6/2/2014 2:48,GOOD,57.1082,-168.5788,67,153,6,157,15.1559,2014,Calanus glacialis
DY14-06 158 1 20BON 1,897.1934,2.95336986,76,DY14-06,2,20BON,6/2/2014 4:19,GOOD,57.2272,-168.2067,66,153,6,158,16.62072,2014,Calanus glacialis
DY14-06 159 1 20BON 1,3073.7167,3.487805107,74,DY14-06,2,20BON,6/2/2014 5:48,GOOD,57.3475,-167.8315,72,153,6,159,15.57463,2014,Calanus glacialis
DY14-06 160 1 20BON 1,1957.7785,3.291985328,72,DY14-06,2,20BON,6/2/2014 7:12,GOOD,57.4662,-167.4547,62,153,6,160,14.38365,2014,Calanus glacialis
DY14-06 161 1 20BON 1,493.6439,2.694292658,70,DY14-06,2,20BON,6/2/2014 8:34,GOOD,57.5868,-167.0763,61,153,6,161,9.46431,2014,Calanus glacialis
DY14-06 162 1 20BON 1,581.0718,2.764976559,74,DY14-06,2,20BON,6/2/2014 13:32,GOOD,57.3283,-168.7978,65,153,6,162,14.53865,2014,Calanus glacialis
DY14-06 163 1 20BON 1,941.6313,2.974341856,76,DY14-06,2,20BON,6/2/2014 15:00,GOOD,57.2075,-169.1728,66,153,6,163,7.13655,2014,Calanus glacialis
DY14-06 174 1 20BON 1,489.8965,2.690989936,75,DY14-06,3,20BON,6/3/2014 8:00,GOOD,57.4258,-169.4003,65,153,6,174,6.64086,2014,Calanus glacialis
DY14-06 175 1 20BON 1,623.5266,2.795550941,70,DY14-06,3,20BON,6/3/2014 9:18,GOOD,57.5458,-169.028,61,153,6,175,6.77437,2014,Calanus glacialis
DY14-06 176 1 20BON 1,4453.8136,3.648829537,64,DY14-06,3,20BON,6/3/2014 10:55,GOOD,57.7662,-169.2442,54,153,6,176,7.38603,2014,Calanus glacialis
DY14-06 177 1 20BON 1,686.5564,2.837308329,72,DY14-06,3,20BON,6/3/2014 12:18,GOOD,57.6493,-169.6103,62,153,6,177,11.32609,2014,Calanus glacialis
DY14-06 184 1 20BON 1,59.3363,1.780578674,97,DY14-06,3,20BON,6/3/2014 22:28,GOOD,57.39,-171.3162,88,153,6,184,17.25757,2014,Calanus glacialis
DY14-06 185 1 20BON 1,77.9026,1.897091314,87,DY14-06,4,20BON,6/4/2014 0:08,GOOD,57.5085,-170.9538,77,153,6,185,18.07386,2014,Calanus glacialis
DY14-06 186 1 20BON 1,67.2602,1.834167556,76,DY14-06,4,20BON,6/4/2014 1:50,GOOD,57.6272,-170.5905,66,153,6,186,15.22447,2014,Calanus glacialis
DY14-06 187 1 20BON 1,264.7522,2.424476868,73,DY14-06,4,20BON,6/4/2014 3:18,GOOD,57.7472,-170.2212,63,153,6,187,13.94008,2014,Calanus glacialis
DY14-06 188 1 20BON 1,734.5599,2.866618045,72,DY14-06,4,20BON,6/4/2014 4:47,GOOD,57.8688,-169.8425,62,153,6,188,14.2017,2014,Calanus glacialis
DY14-06 189 1 20BON 1,346.3237,2.540734419,70,DY14-06,4,20BON,6/4/2014 6:08,GOOD,57.986,-169.4735,60,153,6,189,9.23991,2014,Calanus glacialis
DY14-06 190 1 20BON 1,194.1174,2.290296,71,DY14-06,4,20BON,6/4/2014 7:32,GOOD,58.2068,-169.6947,61,153,6,190,10.5091,2014,Calanus glacialis
DY14-06 191 1 20BON 1,790.0311,2.898193558,73,DY14-06,4,20BON,6/4/2014 9:03,GOOD,58.087,-170.069,63,153,6,191,12.58347,2014,Calanus glacialis
DY14-06 192 1 20BON 1,179.2406,2.255852624,77,DY14-06,4,20BON,6/4/2014 10:36,GOOD,57.9675,-170.4382,67,153,6,192,14.461,2014,Calanus glacialis
DY14-06 193 1 20BON 1,86.4169,1.941595401,84,DY14-06,4,20BON,6/4/2014 12:05,GOOD,57.8498,-170.7982,74,153,6,193,17.03372,2014,Calanus glacialis
DY14-06 194 1 20BON 1,17.8749,1.275884659,92,DY14-06,4,20BON,6/4/2014 13:31,GOOD,57.7307,-171.1682,84,153,6,194,21.48257,2014,Calanus glacialis
DY14-06 195 1 20BON 1,15.709,1.222950459,101,DY14-06,4,20BON,6/4/2014 14:55,GOOD,57.612,-171.536,91,153,6,195,20.37053,2014,Calanus glacialis
DY14-06 198 1 20BON 1,8.3592,0.971238728,103,DY14-06,4,20BON,6/4/2014 19:44,GOOD,57.8295,-171.7613,94,153,6,198,17.86457,2014,Calanus glacialis
DY14-06 199 2 20BON 1,21.3054,1.348410016,96,DY14-06,4,20BON,6/4/2014 21:36,GOOD,57.95,-171.3982,85,153,6,199,16.5216,2014,Calanus glacialis
DY14-06 200 1 20BON 1,127.5904,2.109208547,88,DY14-06,5,20BON,6/5/2014 23:24,GOOD,58.0668,-171.0372,79,153,6,200,20.31502,2014,Calanus glacialis
DY14-06 201 1 20BON 1,326.7838,2.515587486,80,DY14-06,5,20BON,6/5/2014 0:58,GOOD,58.1848,-170.6662,70,153,6,201,14.39484,2014,Calanus glacialis
DY14-06 202 1 20BON 1,396.2215,2.599032747,74,DY14-06,5,20BON,6/5/2014 2:26,GOOD,58.3037,-170.299,64,153,6,202,11.1049,2014,Calanus glacialis
DY14-06 203 1 20BON 1,259.6062,2.415984744,71,DY14-06,5,20BON,6/5/2014 3:54,GOOD,58.4232,-169.9317,61,153,6,203,10.31306,2014,Calanus glacialis
DY14-06 204 1 20BON 1,338.1711,2.53041884,71,DY14-06,5,20BON,6/5/2014 5:21,GOOD,58.6462,-170.1558,61,153,6,204,11.54445,2014,Calanus glacialis
DY14-06 205 1 20BON 1,270.0552,2.433057743,76,DY14-06,5,20BON,6/5/2014 6:42,GOOD,58.5282,-170.5208,67,153,6,205,12.56039,2014,Calanus glacialis
DY14-06 206 1 20BON 1,126.3251,2.104914026,82,DY14-06,5,20BON,6/5/2014 8:08,GOOD,58.407,-170.8903,72,153,6,206,15.26221,2014,Calanus glacialis
DY14-06 207 1 20BON 1,247.5374,2.395391751,91,DY14-06,5,20BON,6/5/2014 9:35,GOOD,58.2865,-171.2538,82,153,6,207,15.25426,2014,Calanus glacialis
DY14-06 208 2 20BON 1,120.9481,2.086175038,98,DY14-06,5,20BON,6/5/2014 11:17,GOOD,58.1707,-171.6152,89,153,6,208,15.30134,2014,Calanus glacialis
DY14-06 209 1 20BON 1,78.6628,1.901255567,103,DY14-06,5,20BON,6/5/2014 12:44,GOOD,58.0518,-171.9772,84,153,6,209,16.27199,2014,Calanus glacialis
DY14-06 212 1 20BON 1,411.5088,2.615433218,103,DY14-06,5,20BON,6/5/2014 17:18,GOOD,58.2695,-172.2102,97,153,6,212,22.55116,2014,Calanus glacialis
DY14-06 213 1 20BON 2,178.5716,2.254237652,99,DY14-06,5,20BON,6/5/2014 18:46,GOOD,58.3887,-171.8452,89,153,6,213,17.20318,2014,Calanus glacialis
DY14-06 214 1 20BON 1,96.0407,1.986953921,93,DY14-06,5,20BON,6/5/2014 20:16,GOOD,58.5078,-171.486,83,153,6,214,16.9928,2014,Calanus glacialis
DY14-06 215 1 20BON 1,614.6688,2.789347146,85,DY14-06,5,20BON,6/5/2014 21:46,GOOD,58.628,-171.1188,76,153,6,215,11.24508,2014,Calanus glacialis
DY14-06 216 1 20BON 1,73.5099,1.872213981,79,DY14-06,5,20BON,6/5/2014 23:10,GOOD,58.745,-170.755,69,153,6,216,12.02559,2014,Calanus glacialis
DY14-06 217 1 20BON 1,40.194,1.614833965,72,DY14-06,6,20BON,6/6/2014 0:38,GOOD,58.864,-170.3838,64,153,6,217,12.83773,2014,Calanus glacialis
DY14-06 218 1 20BON 1,15.1293,1.20761552,73,DY14-06,6,20BON,6/6/2014 2:07,GOOD,59.083,-170.6172,64,153,6,218,11.56696,2014,Calanus glacialis
DY14-06 220 1 20BON 1,42.3532,1.637021159,78,DY14-06,6,20BON,6/6/2014 4:55,GOOD,59.1852,-171.215,69,153,6,220,11.33328,2014,Calanus glacialis
DY14-06 221 1 20BON 1,37.4759,1.585188787,78,DY14-06,6,20BON,6/6/2014 6:39,GOOD,58.9663,-170.9892,68,153,6,221,11.74086,2014,Calanus glacialis
DY14-06 222 1 20BON 1,114.4493,2.062391304,86,DY14-06,6,20BON,6/6/2014 8:10,GOOD,58.845,-171.348,76,153,6,222,14.1198,2014,Calanus glacialis
DY14-06 223 1 20BON 1,415.0488,2.619144274,83,DY14-06,6,20BON,6/6/2014 10:13,GOOD,59.0647,-171.5778,72,153,6,223,15.88247,2014,Calanus glacialis
DY14-06 224 1 20BON 1,50.8248,1.714537635,93,DY14-06,6,20BON,6/6/2014 11:48,GOOD,58.9495,-171.9345,84,153,6,224,10.62471,2014,Calanus glacialis
DY14-06 225 1 20BON 1,193.4749,2.288863557,93,DY14-06,6,20BON,6/6/2014 13:37,GOOD,58.727,-171.7083,84,153,6,225,16.20882,2014,Calanus glacialis
DY14-06 226 1 20BON 1,147.3729,2.171354585,99,DY14-06,6,20BON,6/6/2014 15:10,GOOD,58.609,-172.0717,90,153,6,226,12.10535,2014,Calanus glacialis
DY14-06 227 1 20BON 1,106.6149,2.031872406,100,DY14-06,6,20BON,6/6/2014 16:52,GOOD,58.8275,-172.3052,91,153,6,227,16.60807,2014,Calanus glacialis
DY14-06 26 1 20BON 1,101.1692,2.009319993,97,DY14-06,23,20BON,5/23/2014 2:40,GOOD,56.044,-165.5553,86,153,5,26,18.81997,2014,Calanus glacialis
DY14-06 27 1 20BON 1,27.6835,1.457632143,103,DY14-06,23,20BON,5/23/2014 4:13,GOOD,55.8233,-165.3423,93,153,5,27,23.11847,2014,Calanus glacialis
DY14-06 28 1 20BON 1,77.9817,1.897526477,108,DY14-06,23,20BON,5/23/2014 6:01,GOOD,55.604,-165.1247,96,153,5,28,20.10726,2014,Calanus glacialis
DY14-06 35 1 20BON 1,48.7092,1.696436774,97,DY14-06,23,20BON,5/23/2014 17:36,GOOD,55.7243,-164.7528,82,153,5,35,18.39488,2014,Calanus glacialis
